-1.449263481211509941e+00,-9.401537447738329556e-01,-4.344457735340550020e-01,4.339827310800799948e-02,4.733855868276999890e-01,8.393200360471320121e-01,1.129251669303499961e+00,1.336801061239929922e+00,1.460004808212890026e+00,1.500730732995309902e+00,1.464841607428009951e+00,1.361734400269879908e+00,1.202777034118760024e+00,1.001071490747009962e+00,7.702460150719789844e-01,5.241740039394580108e-01,2.767351863583270011e-01,3.989104779362460246e-02,-1.763872737106300104e-01,-3.634104824640960185e-01,-5.147103170017259810e-01,-6.266329775587210493e-01,-6.976414974954879833e-01,-7.280685211012829505e-01,-7.203047247773299855e-01,-6.785365052445350154e-01,-6.080154215632149750e-01,-5.149317592742049809e-01,-4.058483215532799893e-01,-2.875302922256610105e-01,-1.668437828182580129e-01,-4.979148721353619800e-02,5.854472650353390040e-02,1.536797573704480058e-01,2.321473008060709886e-01,2.918600564551350196e-01,3.318005979307889763e-01,3.518502908443160160e-01,3.529299944395720146e-01,3.368767427681350068e-01,3.060973251831949904e-01,2.635029694000460276e-01,2.122448705964549986e-01,1.556063248929480114e-01,9.696056427905909436e-02,3.930864204428190234e-02,-1.476231857880009983e-02,-6.294084640697890365e-02,-1.033961350800700063e-01,-1.349690956594329916e-01,-1.570217097324489997e-01,-1.693571126921850079e-01,-1.723056743777479916e-01,-1.666564979568909977e-01,-1.535021826457889926e-01,-1.342005947188789905e-01,-1.102582442247349997e-01,-8.327159122714759831e-02,-5.488534101202689752e-02,-2.658712309636130158e-02,3.077849660376509892e-04,2.460212610062779970e-02,4.534552254097440338e-02,6.191194926190810022e-02,7.390954370379669569e-02,8.117534645473870047e-02,8.381640576868060188e-02,8.215734077361500076e-02,7.669119471715639402e-02,6.804417519398420211e-02,5.693493013518170082e-02,4.414101041064640019e-02,3.045586529028049966e-02,1.661182639393010002e-02,3.280807847407469884e-03,-8.917148451877500437e-03,-1.950069540644210064e-02,-2.813538029879579863e-02,-3.458294731076339695e-02,-3.873558334110580037e-02,-4.061926620863850340e-02,-4.036034898007159755e-02,-3.817574162944169930e-02,-3.435549901848909682e-02,-2.924071665277340124e-02,-2.320814309666379902e-02,-1.663535112814830061e-02,-9.883067468700039437e-03,-3.303786640735210077e-03,2.794798254451199941e-03,8.174278393867209780e-03,1.264665830983249979e-02,1.607547450464480096e-02,1.839687370386069998e-02,1.960860956624990020e-02,1.975640170491419975e-02,1.893361929373749836e-02,1.727581991572769982e-02,1.494328938633980065e-02,1.211334200404719924e-02
4.245808952396010305e+00,3.878357304927460003e+00,3.358773845015739834e+00,2.726094674708920085e+00,2.023086059794149794e+00,1.290474996617209991e+00,5.653961161630419729e-01,-1.178519758291709935e-01,-7.290065262875220498e-01,-1.245857786469680040e+00,-1.653476894872299985e+00,-1.941980549403939937e+00,-2.108713749859449926e+00,-2.157661069360909956e+00,-2.097696120390819985e+00,-1.942111905723479914e+00,-1.707592856055889952e+00,-1.412995442609400021e+00,-1.078679436224589949e+00,-7.244017064184240517e-01,-3.687535918439839855e-01,-2.965370115205459914e-02,2.779074023285070250e-01,5.426800181686339819e-01,7.559546537492030094e-01,9.120643275757229773e-01,1.009105698636380000e+00,1.048139688478409992e+00,1.032765112076210023e+00,9.688920415711720358e-01,8.643694665631449503e-01,7.281572926885460095e-01,5.699102937349379561e-01,3.991902334324939905e-01,2.255358554815170002e-01,5.789640472398849963e-02,-9.639157737504260026e-02,-2.313816649755839894e-01,-3.421736690454070251e-01,-4.256916660759930138e-01,-4.806952097241830035e-01,-5.072128333016789892e-01,-5.066222813585770091e-01,-4.815868351241510137e-01,-4.357094812989220078e-01,-3.732197964936649903e-01,-2.987138186525279959e-01,-2.168414308558850034e-01,-1.323743275195710112e-01,-4.974091455723630290e-02,2.736199376475319939e-02,9.582323396869230070e-02,1.530380174599710041e-01,1.973126965655659926e-01,2.278487100711719948e-01,2.444514421624340017e-01,2.476159614845599988e-01,2.385063523908599881e-01,2.187570921117620026e-01,1.903523075440519963e-01,1.554830141043569980e-01,1.164053821277479944e-01,7.546724335235049930e-02,3.487288599387910332e-02,-3.507201290456619849e-03,-3.807642321671379781e-02,-6.746592288779569568e-02,-9.074444334034309501e-02,-1.074255777980010068e-01,-1.173202973297629986e-01,-1.205808552079180029e-01,-1.176989922667669997e-01,-1.094109889292119997e-01,-9.664051515344079801e-02,-8.042896533703219886e-02,-6.186835735725629976e-02,-4.210476835861030193e-02,-2.223257900882480084e-02,-3.195713330877079841e-03,1.418951425159900061e-02,2.920975457918080151e-02,4.136063218087630139e-02,5.035707802147860318e-02,5.606019475477869857e-02,5.849960063758029988e-02,5.787685017438130158e-02,5.451910686572290082e-02,4.885322927532909781e-02,4.137152454566749710e-02,3.260141149696570151e-02,2.310048999574629974e-02,1.340753399746199941e-02,3.996461920087839882e-03,-4.713702272318479568e-03,-1.235311894369719998e-02,-1.865465248746080162e-02,-2.345602777097709896e-02,-2.666402915611509883e-02,-2.827188909246240028e-02,-2.836001225181010096e-02
3.067595446611059984e+00,2.995820747090780056e+00,2.786079811151739971e+00,2.462036094195799940e+00,2.050089204016300126e+00,1.578105149895189907e+00,1.075693163476379999e+00,5.700703915418590118e-01,8.512166536943499562e-02,-3.576890464202839848e-01,-7.402184796198799654e-01,-1.050036837692420066e+00,-1.279739716917009940e+00,-1.425494526408100038e+00,-1.488187071306499965e+00,-1.473027441576159946e+00,-1.388180139891570075e+00,-1.244462259576410101e+00,-1.054376532865620053e+00,-8.314406753849169496e-01,-5.899638417042439853e-01,-3.433095394324039984e-01,-1.035256591126249986e-01,1.182497775833040027e-01,3.127402054494120009e-01,4.734513151328669789e-01,5.959989710314730349e-01,6.779145305279199452e-01,7.191659405772360403e-01,7.217379989722030320e-01,6.892095986574330313e-01,6.264868672781049863e-01,5.394972906617629960e-01,4.347938400222829958e-01,3.192276204317079924e-01,1.993060162802199886e-01,8.116087106325239886e-02,-2.943863313977650165e-02,-1.278943136556469906e-01,-2.108136887035000073e-01,-2.755910646381909967e-01,-3.207801397498600271e-01,-3.461502492464310077e-01,-3.523710848019759867e-01,-3.409551964434239801e-01,-3.141497196299850025e-01,-2.747411977063139998e-01,-2.258685583224820104e-01,-1.707869588253899951e-01,-1.126794399084660031e-01,-5.473555611019569750e-02,2.140543144377450005e-04,4.989490522250929899e-02,9.243570629057129562e-02,1.263925995714899886e-01,1.509636643374970000e-01,1.659084352681060026e-01,1.713998314538749956e-01,1.680612277449289871e-01,1.569271858741740078e-01,1.392836226114189946e-01,1.166188539227070026e-01,9.049267697744080297e-02,6.247070539088980107e-02,3.414945563422450148e-02,6.930234048291419868e-03,-1.802927359011900071e-02,-3.973581125941189757e-02,-5.741694772103739935e-02,-7.062017945559040388e-02,-7.915878784719579397e-02,-8.304962288207670684e-02,-8.254207332765850502e-02,-7.809917494904790314e-02,-7.031130849367679680e-02,-5.988048010222710160e-02,-4.755569238891269729e-02,-3.410076913029939927e-02,-2.030474203591369972e-02,-6.868528723041320005e-03,5.618470277013560069e-03,1.664331019272369955e-02,2.579443470682140152e-02,3.281628055945660233e-02,3.758670929107350150e-02,4.008164179785560222e-02,4.039466029616450155e-02,3.872767049469279937e-02,3.535036967312849693e-02,3.059220911521230019e-02,2.481184187921440035e-02,1.838000311250910165e-02,1.168443302321339923e-02,5.075106206889450251e-03,-1.148805843685260031e-03,-6.724171361790660072e-03,-1.143375714311949988e-02,-1.513589211540000007e-02,-1.775480641003100019e-02,-1.926416025050670111e-02
3.113174202380229794e+00,2.922006146548890015e+00,2.607598015717679907e+00,2.197591210555109864e+00,1.721173667833620025e+00,1.207249192615690081e+00,6.837416928895919677e-01,1.779483409479230005e-01,-2.872386559550509921e-01,-6.942067043411169758e-01,-1.028790425163540023e+00,-1.281259368207070093e+00,-1.447546990477079909e+00,-1.528068588047309939e+00,-1.526991822179899927e+00,-1.452100942454610077e+00,-1.314303220582980103e+00,-1.126278263173329908e+00,-9.019953624071139764e-01,-6.555033501844199639e-01,-4.008949225335899924e-01,-1.517115843764769989e-01,8.074765856341789561e-02,2.872528107576179934e-01,4.599992425171149923e-01,5.937558869101600134e-01,6.860693282355689870e-01,7.364287471647420480e-01,7.462933272278760022e-01,7.190838096340610441e-01,6.598001174996049878e-01,5.743645020322120098e-01,4.694175293309080232e-01,3.517671587128899935e-01,2.283859498824800105e-01,1.059957344115550065e-01,-9.712802338688149989e-03,-1.139797938032779956e-01,-2.026964758602690098e-01,-2.730054433411829851e-01,-3.234191610381160209e-01,-3.533978017884989997e-01,-3.633828304399400189e-01,-3.548224167435389820e-01,-3.299637351371469962e-01,-2.915671107606570001e-01,-2.427839564327720079e-01,-1.869056918928480027e-01,-1.273455565592800098e-01,-6.744009789126330368e-02,-1.005674712159740011e-02,4.237155608262670181e-02,8.770709944878610220e-02,1.244003095683599985e-01,1.515784514575340136e-01,1.688432808983109934e-01,1.762739497213539897e-01,1.744594158134059880e-01,1.644004443944800109e-01,1.473719523506890061e-01,1.248641088029529972e-01,9.846443517759290165e-02,6.983268560995199714e-02,4.061646677441010239e-02,1.225594626424520057e-02,-1.400633589762900061e-02,-3.706400089737590248e-02,-5.609001851918279935e-02,-7.058823682951140266e-02,-8.029430284352960523e-02,-8.517957696137619383e-02,-8.547436044830460100e-02,-8.161497081483669314e-02,-7.418680961335190338e-02,-6.388915511641690692e-02,-5.148510748036710244e-02,-3.778237848528390175e-02,-2.358704752800349844e-02,-9.617454522199199787e-03,3.490835800031840113e-03,1.516476803345340012e-02,2.497195185187400107e-02,3.263804551193520004e-02,3.799463067176629683e-02,4.099589057823199711e-02,4.172756390351779754e-02,4.037381561187740331e-02,3.720122062111839989e-02,3.253540698870779901e-02,2.674210974329499849e-02,2.021510807707250015e-02,1.334413749900389967e-02,6.485315876048750212e-03,-3.337819151176540125e-05,-5.917477157021939702e-03,-1.094633715256539998e-02,-1.496888208499420024e-02,-1.788138189400999972e-02,-1.964798961977259895e-02,-2.029706472489409969e-02
-1.040566127664580010e-01,2.576834175207650124e-01,5.722321619867489773e-01,8.290221774809040101e-01,1.020909243336370009e+00,1.144945721388950011e+00,1.201876430226610060e+00,1.195272733368250018e+00,1.131465136033990015e+00,1.019134008162289939e+00,8.683614084198889582e-01,6.902157355089459934e-01,4.957553725293279978e-01,2.958525028314820116e-01,1.010930043577849963e-01,-7.969103264697849354e-02,-2.394550248959589900e-01,-3.723159456691029767e-01,-4.742974288409840256e-01,-5.436075101408359700e-01,-5.800497888280430336e-01,-5.849247539275149732e-01,-5.610122545878469813e-01,-5.123286100255799447e-01,-4.435890034522049774e-01,-3.600507002203889861e-01,-2.670648572592300152e-01,-1.700712481598879999e-01,-7.431146591459079909e-02,1.579987300354340068e-02,9.660164618303940243e-02,1.649551389411079982e-01,2.187027972337519943e-01,2.567578554559710180e-01,2.787778853385750044e-01,2.851830265045600110e-01,2.771688233287080139e-01,2.565528843779399937e-01,2.255341153975770063e-01,1.866093553908050040e-01,1.423684249002039881e-01,9.548252107915179698e-02,4.855416013905999861e-02,3.808332098245160047e-03,-3.687859497819920285e-02,-7.186769363339490235e-02,-9.998562950107039993e-02,-1.205880333037940011e-01,-1.334006335546590039e-01,-1.385229297773100110e-01,-1.364485648971630050e-01,-1.279894323918950028e-01,-1.141647764741239995e-01,-9.615672686302040306e-02,-7.521506848579730120e-02,-5.264181873091509922e-02,-2.972558904404769969e-02,-7.585369873846599907e-03,1.282142292790670011e-02,3.064607665911060069e-02,4.525777811553149954e-02,5.628583900440740223e-02,6.354417666623969618e-02,6.702849373860650384e-02,6.693396089020449413e-02,6.361835388203940234e-02,5.755011601122349968e-02,4.928596349489940132e-02,3.942740149894619767e-02,2.860700838897220141e-02,1.745776578200990137e-02,6.539502748196509944e-03,-3.658627712241100099e-03,-1.269744581339350004e-02,-2.024431166419370098e-02,-2.609248213360830168e-02,-3.012221833398799967e-02,-3.230585750868909811e-02,-3.271739465341599873e-02,-3.150971508698389989e-02,-2.889714339278240049e-02,-2.513938202876300071e-02,-2.052493588927859977e-02,-1.536209355655000081e-02,-9.958498554246150367e-03,-4.592120997534080394e-03,4.862234528835429875e-04,5.049348605981419935e-03,8.925763195276589790e-03,1.200232279140349932e-02,1.420414736167880006e-02,1.550621450675080011e-02,1.593439482418870096e-02,1.555188171273639945e-02,1.445501779126990086e-02,1.276475661054890000e-02,1.061893369737360038e-02,8.167623569046650669e-03,5.558444462196089619e-03,2.930457549733599815e-03
-1.468581870610440099e+00,-1.480660353976730015e+00,-1.420011689097079977e+00,-1.296619473648809917e+00,-1.122340490500129961e+00,-9.104948151670140266e-01,-6.752292522114979878e-01,-4.299628138904120211e-01,-1.871986292906029914e-01,4.116179721500790034e-02,2.453242655180480070e-01,4.181409075115969931e-01,5.542554419822549594e-01,6.504257807735339680e-01,7.059339845135039759e-01,7.220347980443839742e-01,7.016958195499779505e-01,6.493668165801279590e-01,5.706946925037800211e-01,4.720364293444869741e-01,3.600921637479860271e-01,2.414022913392759873e-01,1.224278113237910054e-01,9.123532160608240418e-03,-9.371710302589250641e-02,-1.822665141719639892e-01,-2.534645345740019762e-01,-3.055200280991959838e-01,-3.378643365560339840e-01,-3.507857375164549762e-01,-3.454824548519940253e-01,-3.239898479692029931e-01,-2.889154147731149980e-01,-2.432771883579800121e-01,-1.902722886768669908e-01,-1.330958580460600005e-01,-7.501739601242199407e-02,-1.896629674934520102e-02,3.264104439819290326e-02,7.775949846448700076e-02,1.147508253610780016e-01,1.426227165728690127e-01,1.609606715987529912e-01,1.697586603633010061e-01,1.694849297172550118e-01,1.610515944877969896e-01,1.456512541968019991e-01,1.247060459288780038e-01,9.974697179408699432e-02,7.233082503181449685e-02,4.407380676603180059e-02,1.643773323478680062e-02,-9.349658743903090444e-03,-3.223238406523259991e-02,-5.134104939817039914e-02,-6.612044019641369341e-02,-7.630363040912910289e-02,-8.182178479629459433e-02,-8.284497723345060627e-02,-7.976858420139169847e-02,-7.313529115805859904e-02,-6.361150367218300350e-02,-5.192868699885239830e-02,-3.884178594503830129e-02,-2.514464069752820122e-02,-1.156650019124630044e-02,1.270559106893820065e-03,1.282653397665559948e-02,2.264387499070059928e-02,3.041597693078459952e-02,3.598099357219929767e-02,3.927369781980560165e-02,4.034712037162990067e-02,3.936833895733039823e-02,3.658224229531879812e-02,3.229892248983209924e-02,2.686641788212200052e-02,2.065051273868619836e-02,1.403761661663279967e-02,7.389595237134069863e-03,1.020776451389139973e-03,-4.791707395416539873e-03,-9.809447404739539411e-03,-1.386722466186260036e-02,-1.686994066185480007e-02,-1.876929422812319975e-02,-1.957672072503590169e-02,-1.936118454318929913e-02,-1.823122193044950101e-02,-1.632998864619910132e-02,-1.382212814417549916e-02,-1.088451617321390015e-02,-7.705368440690670354e-03,-4.462147069728229776e-03,-1.312775533439709905e-03,1.599460897541659949e-03,4.151528057637969733e-03,6.256623490762350248e-03,7.859217598757989309e-03,8.928025528461020627e-03
4.635302868434269641e+00,4.085349318223070014e+00,3.390862953143059855e+00,2.599379851017530108e+00,1.757454633171289915e+00,9.120037487212330207e-01,1.046424213987109941e-01,-6.306711622099260284e-01,-1.265374645718670088e+00,-1.777422380327750018e+00,-2.154235395179029844e+00,-2.391207927450949899e+00,-2.489812003532410056e+00,-2.458286054103400176e+00,-2.311116812743069904e+00,-2.066475442159509956e+00,-1.745683649537860038e+00,-1.371296319358360050e+00,-9.661266682813559603e-01,-5.535998909513729638e-01,-1.544203314629100099e-01,2.141585639422189935e-01,5.372371910167139664e-01,8.030200526593720411e-01,1.004370920363570008e+00,1.138098202243299939e+00,1.203953935808659947e+00,1.205141003033920022e+00,1.148039931354920107e+00,1.040978246533589946e+00,8.939906673450119801e-01,7.178930606648750157e-01,5.237813605410529538e-01,3.232055134948549902e-01,1.265168152174709904e-01,-5.751673829092759926e-02,-2.212390719485129997e-01,-3.583924756084799768e-01,-4.649795446525660236e-01,-5.389954679899809920e-01,-5.798468195077409737e-01,-5.886763373752009754e-01,-5.682369200191500491e-01,-5.223160649016950208e-01,-4.556085343114349984e-01,-3.732830324479040063e-01,-2.807197686631360267e-01,-1.835702348507229908e-01,-8.698997435332400663e-02,4.575527054821570266e-03,8.719421912718419709e-02,1.575836239978249953e-01,2.135576347664369934e-01,2.539057580671870151e-01,2.781032992882749855e-01,2.865012521560760250e-01,2.802619789771719772e-01,2.610856804278869903e-01,2.311517772684349992e-01,1.929175995369379892e-01,1.489923846289150089e-01,1.021292569268970052e-01,5.487182802649920310e-02,9.465168017223590108e-03,-3.205805185086210013e-02,-6.799712652516630429e-02,-9.718841096125820089e-02,-1.189128999576799933e-01,-1.327970468570389972e-01,-1.389160419217050080e-01,-1.377432831043479966e-01,-1.300309939436480045e-01,-1.167790161390000053e-01,-9.915222244104070215e-02,-7.841748628318780112e-02,-5.590659063078280006e-02,-3.286306311414290138e-02,-1.042034395871340065e-02,1.036292730973819957e-02,2.862432986601810142e-02,4.375696193411259677e-02,5.533172342217779899e-02,6.311392159041820382e-02,6.709852477047939523e-02,6.746059122551829879e-02,6.452915124995479978e-02,5.875870715440059677e-02,5.070206671836199885e-02,4.097246845057830184e-02,3.020343973731570014e-02,1.900156153604170076e-02,7.952971659514489547e-03,-2.404565452362529814e-03,-1.164715456221870025e-02,-1.944970201122350056e-02,-2.556048579970749898e-02,-2.984466526987510082e-02,-3.227876553040340268e-02,-3.291982066263429707e-02,-3.190809823511200211e-02
4.729583341406350172e+00,4.317319914206749765e+00,3.736027797355780056e+00,3.029248092334039910e+00,2.244656924590759939e+00,1.427687019136069990e+00,6.196910308654820509e-01,-1.412163811865050078e-01,-8.213693165560129739e-01,-1.396065790034729970e+00,-1.848784330681700006e+00,-2.168621380454149872e+00,-2.352694473443269985e+00,-2.405538251787540105e+00,-2.337123979695860054e+00,-2.162340164077059868e+00,-1.899818474246909972e+00,-1.570597586279879998e+00,-1.197399743839270059e+00,-8.022593908794259931e-01,-4.058699934264849984e-01,-2.814415056510320007e-02,3.142067879199990088e-01,6.086737188716739855e-01,8.456320233501160022e-01,1.018806443166760056e+00,1.126108637016709935e+00,1.168771486003580051e+00,1.150850533390540109e+00,1.078962829400240020e+00,9.618773464106239457e-01,8.095995641337809801e-01,6.329059662309559631e-01,4.424576958708770213e-01,2.488637393793390051e-01,6.209831010864339668e-02,-1.096676141511900016e-01,-2.598367805632260108e-01,-3.829739713858310024e-01,-4.756681089193710021e-01,-5.365569895009340007e-01,-5.656994791400770106e-01,-5.646518170338179488e-01,-5.363953240556389446e-01,-4.849607281498650169e-01,-4.150711434486579754e-01,-3.318561334501229920e-01,-2.405001395212360005e-01,-1.463183841301420041e-01,-5.424294026591260087e-02,3.161260348227980244e-02,1.077900995396789963e-01,1.713973756137719962e-01,2.205580169399619928e-01,2.543928129134570004e-01,2.726958850027049741e-01,2.760290157226650276e-01,2.656980920530579993e-01,2.435322609543210115e-01,2.117479383456550013e-01,1.727905860297440088e-01,1.291761914225350028e-01,8.352112018899919554e-02,3.828036055441719904e-02,-4.464554196164059741e-03,-4.293811719208399935e-02,-7.561976667861750045e-02,-1.014772118927689953e-01,-1.199736571177589944e-01,-1.309036407585920103e-01,-1.344419428783459880e-01,-1.311410685168939994e-01,-1.218252967517859942e-01,-1.075268866862569977e-01,-8.940838811212449555e-02,-6.868760915203790673e-02,-4.664227513524019791e-02,-2.449162288932149947e-02,-3.286250637000969876e-03,1.606624903874859928e-02,3.277319905177070170e-02,4.627484617011119739e-02,5.625604670339959951e-02,6.256481946251160609e-02,6.523661642142229711e-02,6.449815808944329987e-02,6.071613625464149927e-02,5.436772574496970267e-02,4.600271493499660108e-02,3.620938095272230317e-02,2.560924356567690144e-02,1.480293443234399937e-02,4.318129365175150079e-03,-5.379462427778460010e-03,-1.387878417318529935e-02,-2.088298654223269893e-02,-2.621248288264790144e-02,-2.976495311849590084e-02,-3.153395448295869680e-02,-3.161007366918520273e-02
1.671203000400750094e+00,1.712491744550759920e+00,1.667026064353879899e+00,1.545425544654940087e+00,1.360841167086989989e+00,1.128011115877050052e+00,8.632034936251350432e-01,5.823315346764440514e-01,3.001204810954850033e-01,3.034216104053289939e-02,-2.146732314279289899e-01,-4.256455098705150264e-01,-5.960242676919830229e-01,-7.212031738283120053e-01,-7.994398084377629665e-01,-8.315833955091359586e-01,-8.204714397840580098e-01,-7.707474076764240234e-01,-6.885545486559050410e-01,-5.809774522190650492e-01,-4.557454850202020125e-01,-3.205003425127290195e-01,-1.826165212702179907e-01,-4.928797270997539726e-02,7.348287249570720214e-02,1.810223400251110004e-01,2.695197289448900135e-01,3.364155973396300014e-01,3.806434873705449862e-01,4.022677700694179959e-01,4.023609416973690234e-01,3.829674986652850111e-01,3.469537363319589729e-01,2.976494158460269990e-01,2.387223467539029975e-01,1.738687898368410090e-01,1.068224671534020037e-01,4.114644099364109936e-02,-2.018537553797400061e-02,-7.472432926788459551e-02,-1.203973467408760017e-01,-1.558212059203079869e-01,-1.803418070396519968e-01,-1.938083553081690058e-01,-1.965953140603239890e-01,-1.895994545153540101e-01,-1.741291559731150129e-01,-1.517409595538699862e-01,-1.241795852365149971e-01,-9.323719424158839753e-02,-6.075485729346460223e-02,-2.850338025114159887e-02,2.016440289554140199e-03,2.954486054658519989e-02,5.299320765269750072e-02,7.160436239206760534e-02,8.498170180298980636e-02,9.297667684605430416e-02,9.570086643035749518e-02,9.353248187597240637e-02,8.705888404827499816e-02,7.700543689061989383e-02,6.420009497978079738e-02,4.950913687305420058e-02,3.383303664046850151e-02,1.805089726230510103e-02,2.919045747685730056e-03,-1.091916183683190079e-02,-2.289771683266979968e-02,-3.260611407722269900e-02,-3.981207074565940029e-02,-4.440773640747439771e-02,-4.641155694645260343e-02,-4.597683578781350255e-02,-4.336507507934970335e-02,-3.891098603110090121e-02,-3.300602095534269781e-02,-2.606802475879710021e-02,-1.853453930797350005e-02,-1.083939866284490058e-02,-3.362402925578419910e-03,3.567735565591729965e-03,9.658054804199990573e-03,1.468987731781810045e-02,1.853146581396740086e-02,2.111142983366760123e-02,2.242110825343100050e-02,2.252039947144150039e-02,2.152296225589300088e-02,1.958249696726239997e-02,1.688254177896960154e-02,1.362392602542440018e-02,1.001967949675680071e-02,6.281799382953270026e-03,2.599611037834690178e-03,-8.585894609168889541e-04,-3.941075579608859653e-03,-6.533805792983290311e-03,-8.563727473517130165e-03,-9.985405503154619680e-03
1.751124164051149901e+00,1.575702878773789894e+00,1.341019073301410014e+00,1.063879867692989922e+00,7.619161932053539754e-01,4.525255046618850141e-01,1.510270107925349992e-01,-1.291534324482239982e-01,-3.760402969346670066e-01,-5.807806094013939768e-01,-7.379581888043880156e-01,-8.444588026935300196e-01,-8.998175836087299873e-01,-9.063667510092380253e-01,-8.685165841666220299e-01,-7.923848510583879623e-01,-6.852760679278100397e-01,-5.552497612714319963e-01,-4.109214072012820074e-01,-2.607475685656350239e-01,-1.123503785077210049e-01,2.735438058074880080e-02,1.521876192583319909e-01,2.575752204906249787e-01,3.405108800654679801e-01,3.990293062218520093e-01,4.325935144755749806e-01,4.420504560257330073e-01,4.292492075248480199e-01,3.969425106239949930e-01,3.485507849388850277e-01,2.879346789464329870e-01,2.192785924345350135e-01,1.466489225443489974e-01,7.383778562117329636e-02,4.460309457972570432e-03,-5.838126332493399906e-02,-1.123768968197050022e-01,-1.558022373199159927e-01,-1.875046300659710119e-01,-2.070933318685510005e-01,-2.148080372791620063e-01,-2.114031917415910011e-01,-1.980970846319390077e-01,-1.765005221115389933e-01,-1.484543067081419976e-01,-1.159462244052419932e-01,-8.093833075912630626e-02,-4.536063378825180153e-02,-1.105369070164489986e-02,2.047213797837829988e-02,4.801724235966380039e-02,7.059241124283259505e-02,8.756726325833190383e-02,9.869188659434430244e-02,1.039860473587739947e-01,1.037388631717229975e-01,9.849609800562809936e-02,8.900316619418760511e-02,7.612731805708659871e-02,6.081392076478499970e-02,4.401601927378120255e-02,2.670588058969669901e-02,9.791983924784719920e-03,-5.969205477244080189e-03,-1.994619761912630115e-02,-3.160962051441289916e-02,-4.061489104802189914e-02,-4.680193710346759739e-02,-5.013564737899880303e-02,-5.072032285203630086e-02,-4.879616039937040295e-02,-4.470149581324819876e-02,-3.884361815070520169e-02,-3.167283542609500291e-02,-2.365172027190159953e-02,-1.525936116381319992e-02,-6.947751754243880300e-03,9.005169208220800128e-04,7.960798631205939779e-03,1.395469500004790052e-02,1.869273907658770134e-02,2.207697164114269875e-02,2.407092662559849952e-02,2.470728369085619866e-02,2.408783232981090081e-02,2.236497158525469972e-02,1.972854764307909944e-02,1.639259759552980089e-02,1.258092451738499970e-02,8.527764642144450638e-03,4.457736282597529916e-03,5.639293348124220506e-04,-2.987901789952620082e-03,-6.052657789217020211e-03,-8.527346360648460633e-03,-1.035436174401230085e-02,-1.150670701227209970e-02,-1.199085135328309924e-02,-1.184829071318299967e-02
